split,capture_id,pose_id,frame_id,tag_id,corner_index,observed_u_px,observed_v_px,predicted_u_px,predicted_v_px,residual_u_px,residual_v_px,radial_error_px,depth_m
training,capture_024,pose_024,capture_024_003,3,3,1147.5037841796875,635.2066040039062,1147.7213347491831,646.3382912228385,0.21755056949564278,11.131687218932257,11.133812850521048,0.25724224180813354
training,capture_024,pose_024,capture_024_003,5,0,1190.210693359375,554.3992309570312,1193.6421269143307,564.6932426128178,3.4314335549556745,10.294011655786562,10.850871495485759,0.28737019567841127
training,capture_024,pose_024,capture_024_003,5,1,1235.94287109375,641.6417236328125,1238.2596717345466,656.6608881154341,2.3168006407966004,15.01916448262159,15.196804498487088,0.26837776745764935
training,capture_024,pose_024,capture_024_003,5,2,1176.76904296875,629.8417358398438,1174.0949166653118,642.1791646730416,-2.6741263034382428,12.337428833197805,12.623909921294622,0.2560239001801475
training,capture_024,pose_024,capture_024_003,5,3,1132.9610595703125,539.2994384765625,1131.9043014818892,547.0803851087568,-1.0567580884232939,7.780946632194286,7.85237977625278,0.27501632840090945
training,capture_025,pose_025,capture_025_005,1,0,734.7913818359375,408.6143798828125,736.665788332405,408.3574209398381,1.8744064964674862,-0.2569589429743928,1.8919375286657945,0.466540483621659
training,capture_025,pose_025,capture_025_005,1,1,706.7145385742188,439.68011474609375,706.237423820781,441.6393165995201,-0.4771147534377178,1.9592018534263502,2.016459865808685,0.4472064819858908
training,capture_025,pose_025,capture_025_005,1,2,715.5636596679688,398.762939453125,714.9342970786358,398.5155729661083,-0.6293625893329136,-0.24736648701667718,0.6762303215257369,0.42697425046999626
training,capture_025,pose_025,capture_025_005,1,3,744.0,367.0,746.3653057303679,365.59304218690414,2.365305730367936,-1.4069578130958575,2.752126720545926,0.44630825210576436
training,capture_025,pose_025,capture_025_005,3,0,692.9576416015625,441.3535461425781,692.3620517034421,442.675429984551,-0.5955898981203518,1.3218838419728627,1.4498635171670289,0.445785792603004
training,capture_025,pose_025,capture_025_005,3,1,645.52294921875,415.0134582519531,642.5004129716999,414.71361308684664,-3.022536247050084,-0.29984516510648973,3.037372629061068,0.45659565794145085
training,capture_025,pose_025,capture_025_005,3,2,650.1707153320312,374.2725830078125,648.0549549756662,371.26933239214634,-2.115760356365058,-3.003250615666161,3.6736842741402223,0.43636342642555626
training,capture_025,pose_025,capture_025_005,3,3,700.595458984375,399.9161682128906,700.4282777053795,399.45698015541444,-0.16718127899548563,-0.4591880574761831,0.4886749964703707,0.4255535610871094
training,capture_025,pose_025,capture_025_005,5,0,688.327392578125,331.3092346191406,688.2201309088459,327.7304625701858,-0.10726166927906888,-3.578772048954818,3.5803790922298715,0.4555477230813033
training,capture_025,pose_025,capture_025_005,5,1,736.49560546875,355.0494079589844,739.3105288615748,353.6439402827751,2.814923392824767,-1.4054676762092981,3.1462887814600333,0.4447378577428564
training,capture_025,pose_025,capture_025_005,5,2,708.2410278320312,385.18231201171875,707.4428618588153,386.1449360983494,-0.7981659732159869,0.9626240866306262,1.250485526889964,0.4254038561070883
training,capture_025,pose_025,capture_025_005,5,3,658.1550903320312,359.82696533203125,654.8777357693647,358.2775019494725,-3.2773545626665737,-1.5494633825587698,3.6251744376404664,0.4362137214455352
training,capture_027,pose_027,capture_027_004,3,0,352.91595458984375,256.1601257324219,355.31068897381266,260.83310922546895,2.3947343839689097,4.67298349304707,5.25085969114138,0.4001391959659789
training,capture_027,pose_027,capture_027_004,3,1,282.5917053222656,248.330810546875,284.33448153893124,252.25822598950583,1.742776216665618,3.9274154426308314,4.296726777488936,0.3954525140226761
training,capture_027,pose_027,capture_027_004,3,2,271.1372985839844,205.3028564453125,272.9771168460998,207.47593357872614,1.8398182621154433,2.173077133413642,2.8473137279510916,0.3701207406848469
training,capture_027,pose_027,capture_027_004,3,3,344.8072509765625,213.8269805908203,348.89234481095923,217.19032829169876,4.08509383439673,3.3633477008784496,5.29151201386055,0.3748074226281497
training,capture_027,pose_027,capture_027_004,5,0,285.4576721191406,136.4720001220703,289.6953003900486,136.42069105718653,4.237628270907976,-0.05130906488378173,4.2379388837662315,0.38383421616696606
training,capture_027,pose_027,capture_027_004,5,1,355.4088134765625,144.7505340576172,362.7293077261064,146.64933148861186,7.320494249543913,1.8987974309946765,7.562742078211942,0.3885208981102688
training,capture_027,pose_027,capture_027_004,5,2,344.8981628417969,194.68331909179688,349.96726135149595,200.01220406538673,5.069098509699074,5.328884973589851,7.354779042417595,0.3731476657916197
training,capture_027,pose_027,capture_027_004,5,3,272.2491760253906,186.36578369140625,273.7237407532972,190.03555108924735,1.474564727906568,3.669767397841099,3.9549379124132407,0.3684609838483169
training,capture_028,pose_028,capture_028_003,3,0,514.8408203125,243.10525512695312,516.7065995361659,251.35623251247375,1.865779223665868,8.250977385520628,8.459300203198609,0.43575629985818815
training,capture_028,pose_028,capture_028_003,3,1,471.26495361328125,201.3602752685547,472.50314834391384,206.89451843977284,1.2381947306325856,5.534243171218151,5.6710645975108624,0.4213914087784029
training,capture_028,pose_028,capture_028_003,3,2,512.2720947265625,172.3367156982422,517.1337417208046,177.10046991095285,4.861646994242051,4.763754212710666,6.806538451793347,0.4054566661629169
training,capture_028,pose_028,capture_028_003,3,3,557.1683959960938,216.22711181640625,561.4878688459339,224.2692251356097,4.319472849840167,8.042113319203452,9.128714714537633,0.4198215572427022
training,capture_028,pose_028,capture_028_003,5,0,539.2235107421875,126.60441589355469,544.5231228778864,131.576451253491,5.299612135698908,4.972035359936314,7.266844185016228,0.4272656805041161
training,capture_028,pose_028,capture_028_003,5,1,579.7493286132812,169.68336486816406,585.7960202168913,177.89663186910627,6.046691603610043,8.21326700094221,10.199031041130056,0.4416305715839014
training,capture_028,pose_028,capture_028_003,5,2,567.506591796875,203.68875122070312,571.7604642461065,213.30589802654143,4.253872449231494,9.617146805838303,10.515937594878386,0.4206607389178041
training,capture_028,pose_028,capture_028_003,5,3,524.41455078125,159.34188842773438,527.8611433556753,165.8469507031978,3.4465925744252672,6.505062275463416,7.3617141741404675,0.40629584783801886
training,capture_029,pose_029,capture_029_002,3,0,205.20773315429688,209.71231079101562,208.7465460607928,215.96646959814913,3.5388129064959344,6.254158807133507,7.185937598673385,0.38038746936971585
training,capture_029,pose_029,capture_029_002,3,1,126.54425048828125,199.42791748046875,126.46277610329741,203.7331843386641,-0.08147438498383508,4.305266858195353,4.306037714150188,0.3642146058937548
training,capture_029,pose_029,capture_029_002,3,2,132.15673828125,143.48812866210938,133.8003534890206,145.45199486638654,1.6436152077706083,1.963866204277167,2.56090636680001,0.3453075206626567
training,capture_029,pose_029,capture_029_002,3,3,213.7455596923828,156.70677185058594,220.05965483764066,160.93267483694672,6.314095145257852,4.225902986360779,7.59776635291595,0.3614803841386178
training,capture_029,pose_029,capture_029_002,5,0,134.4486541748047,78.4465103149414,137.54232620437222,79.70666307355975,3.0936720295675286,1.2601527586183465,3.340477750499455,0.36171186624579604
training,capture_029,pose_029,capture_029_002,5,1,212.4344024658203,93.50904846191406,219.89687648240636,97.3291068877237,7.462474016586043,3.820058425809634,8.38339816690231,0.37788472972175713
training,capture_029,pose_029,capture_029_002,5,2,215.05075073242188,135.4342041015625,221.73769612497307,143.14332578107343,6.686945392551195,7.709121679510929,10.205184748571044,0.3611228499031951
training,capture_029,pose_029,capture_029_002,5,3,133.72703552246094,121.924560546875,135.4676630156505,126.81255275870282,1.7406274931895496,4.887992211827822,5.188665717979601,0.344949986427234
training,capture_031,pose_031,capture_031_001,3,0,154.4026336669922,188.29974365234375,156.8613649652758,194.2727399954031,2.458731298283624,5.97299634305935,6.45926039971759,0.3326533466395856
training,capture_031,pose_031,capture_031_001,3,1,60.54983139038086,183.23687744140625,59.265298200529855,187.21446974875954,-1.284533189851004,3.977592307353291,4.1798643613573,0.31639137751046875
training,capture_031,pose_031,capture_031_001,3,2,43.55004119873047,119.601806640625,57.37696659317078,127.5569494075281,13.826925394440309,7.955142766903094,15.9520582466724,0.2943710295947607
training,capture_031,pose_031,capture_031_001,3,3,156.63844299316406,133.65634155273438,161.99034106387143,138.23870564969363,5.351898070707364,4.582364096959253,7.04562798310714,0.3106329987238776
training,capture_031,pose_031,capture_031_001,5,0,53.64158630371094,38.86246109008789,55.17317674408696,38.56237831660849,1.5315904403760214,-0.30008277347940293,1.5607110392351,0.30502071249724166
training,capture_031,pose_031,capture_031_001,5,1,149.69357299804688,51.64390182495117,156.43043722345658,53.39459061251705,6.736864225409704,1.7506887875658776,6.9606214393913115,0.32128268162635853
training,capture_031,pose_031,capture_031_001,5,2,155.6721954345703,109.75931549072266,161.95329644221385,117.01930030194225,6.281101007643542,7.259984811219596,9.5999796524451,0.3090086180077023
training,capture_031,pose_031,capture_031_001,5,3,56.46437454223633,99.7706069946289,56.75738971267708,105.09954336891911,0.29301517044075354,5.328936374290208,5.336986113092453,0.2927466488785854
training,capture_032,pose_032,capture_032_003,3,0,553.6588745117188,234.5535888671875,556.8725031620305,241.60388894955386,3.2136286503117617,7.050300082366363,7.748170129360851,0.34656468950516317
training,capture_032,pose_032,capture_032_003,3,1,487.3196105957031,197.05335998535156,488.07581627230354,201.2012246462817,0.7562056766004162,4.147864660930139,4.21623389658541,0.3348333702943333
training,capture_032,pose_032,capture_032_003,3,2,518.2461547851562,160.74005126953125,522.7325792496011,163.4438476479673,4.4864244644448945,2.7037963784360386,5.238179009084502,0.311096729377935
training,capture_032,pose_032,capture_032_003,3,3,590.1512451171875,202.48171997070312,595.328293853927,208.18928013043603,5.1770487367394935,5.707560159732907,7.705717137265442,0.3228280485887648
training,capture_032,pose_032,capture_032_003,5,0,552.1729736328125,81.66862487792969,558.6863685810442,84.15100633716986,6.513394948231735,2.482381459240173,6.970403966832199,0.3235963319286049
training,capture_032,pose_032,capture_032_003,5,1,619.1155395507812,123.76273345947266,627.318190096311,130.00254954239455,8.202650545529764,6.239816082921891,10.306249595307229,0.33532765113943475
training,capture_032,pose_032,capture_032_003,5,2,600.3514404296875,183.28025817871094,606.026039699093,191.37918478663875,5.674599269405462,8.098926607927808,9.889069171005836,0.3212227573936607
training,capture_032,pose_032,capture_032_003,5,3,529.8799438476562,141.0133819580078,533.4592803703702,145.76447448243954,3.579336522713902,4.751092524431726,5.948489734255635,0.30949143818283087
training,capture_033,pose_033,capture_033_000,3,0,486.5948181152344,471.3722839355469,485.03861176684654,474.3826552935936,-1.556206348387832,3.0103713580467115,3.388821906225022,0.47363268273870945
training,capture_033,pose_033,capture_033_000,3,1,434.8636779785156,453.24310302734375,430.7400922971061,454.4370174790042,-4.123585681409509,1.1939144516604756,4.2929466092428,0.47212990245487374
training,capture_033,pose_033,capture_033_000,3,2,440.14959716796875,422.2311096191406,436.76792021736713,420.4457007232127,-3.3816769506016158,-1.785408895927901,3.824058567005575,0.4504187719467493
training,capture_033,pose_033,capture_033_000,3,3,494.2225036621094,440.4041748046875,493.65499457208387,441.46259487402466,-0.56750909002551,1.05842006933716,1.2009661154409232,0.451921552230585
training,capture_033,pose_033,capture_033_000,5,0,465.4702453613281,368.20318603515625,463.84702737842855,365.6677476968947,-1.6232179828995754,-2.5354383382615424,3.010528888274454,0.4708903903582684
training,capture_033,pose_033,capture_033_000,5,1,516.4176635742188,386.081298828125,518.1827006926841,385.94811424511477,1.7650371184653295,-0.13318458301023384,1.770054847373946,0.47239317064210407
training,capture_033,pose_033,capture_033_000,5,2,498.9042053222656,425.58050537109375,498.6096669879578,428.23872291278894,-0.2945383343078447,2.658217541695194,2.6744856195823674,0.4517444790739271
training,capture_033,pose_033,capture_033_000,5,3,445.63519287109375,407.21197509765625,441.71675712352106,407.1694255707285,-3.918435747572687,-0.0425495269277576,3.9186667592559203,0.45024169879009135
training,capture_034,pose_034,capture_034_004,3,0,798.9081420898438,620.8863525390625,795.2060428739165,623.1295840501953,-3.7020992159272055,2.2432315111327625,4.328697981738597,0.44005661463300083
training,capture_034,pose_034,capture_034_004,3,1,762.7745361328125,570.138916015625,759.5278795533752,570.4391677574209,-3.2466565794372855,0.3002517417959325,3.260510704361344,0.4468561973639907
training,capture_034,pose_034,capture_034_004,3,2,787.6345825195312,553.2095947265625,787.4941066263674,552.3780127121868,-0.14047589316385256,-0.8315820143757264,0.843363577108576,0.4222762394299161
training,capture_034,pose_034,capture_034_004,3,3,826.5262451171875,606.2494506835938,825.7407088977731,607.8900553927642,-0.7855362194144391,1.640604709170475,1.8189697533945606,0.41547665669892625
training,capture_034,pose_034,capture_034_004,5,0,840.802978515625,515.1596069335938,841.9404474462408,514.3224134132083,1.1374689306157961,-0.8371935203854264,1.4123485967322609,0.4366111165986387
training,capture_034,pose_034,capture_034_004,5,1,878.5889282226562,565.457763671875,879.7728031634067,567.3810074868286,1.1838749407504565,1.9232438149535938,2.258412417406119,0.42981153386764887
training,capture_034,pose_034,capture_034_004,5,2,840.2496948242188,596.6795654296875,838.3906196648397,599.5681955510884,-1.8590751593790174,2.8886301214008654,3.435162940310765,0.4140130737324474
training,capture_034,pose_034,capture_034_004,5,3,801.9467163085938,543.6763305664062,799.8065960059603,543.997548868816,-2.140120302633477,0.32121830240976124,2.164092444316327,0.42081265646343724
training,capture_035,pose_035,capture_035_003,5,0,542.3699951171875,180.17745971679688,544.2440374526723,175.76129868838933,1.8740423354847735,-4.416161028407544,4.797344359540474,0.2505847465183832
training,capture_035,pose_035,capture_035_003,5,1,634.759765625,219.56724548339844,640.5906162890897,218.25877532540756,5.830850664089667,-1.3084701579908824,5.975860910468683,0.2602042859774407
training,capture_035,pose_035,capture_035_003,5,2,599.4312133789062,312.3575439453125,602.1564776593049,315.39584086320764,2.725264280398619,3.0382969178951384,4.0814597338829275,0.2614645236670091
training,capture_035,pose_035,capture_035_003,5,3,506.1097717285156,276.6612243652344,504.8239783607653,276.8212962621581,-1.2857933677503297,0.16007189692373913,1.2957189497477835,0.2518449842079516
training,capture_036,pose_036,capture_036_001,1,0,223.02244567871094,233.30203247070312,221.2514718526147,232.78815296646616,-1.770973826096224,-0.5138795042369679,1.8440228950836621,0.3022187555014185
training,capture_036,pose_036,capture_036_001,1,1,218.0183868408203,319.4330749511719,214.72745141935565,322.3917565599743,-3.290935421464667,2.958681608802408,4.425387306272348,0.30360491056111566
training,capture_036,pose_036,capture_036_001,1,2,141.1353759765625,314.60845947265625,134.05623330627748,318.47836517929574,-7.079142670285023,3.8699057066394857,8.067864099284954,0.2757311018554484
training,capture_036,pose_036,capture_036_001,1,3,147.35452270507812,220.4935302734375,140.83550349429618,219.7511443936318,-6.5190192107819485,-0.7423858798057097,6.561154491785649,0.2743449467957513
training,capture_036,pose_036,capture_036_001,5,0,56.86149978637695,214.55589294433594,46.075851991921695,212.39022612882943,-10.785647794455258,-2.165666815506512,11.000923193160823,0.2825395036389884
training,capture_036,pose_036,capture_036_001,5,1,117.51140594482422,217.56349182128906,113.96350467060086,216.5840656007905,-3.5479012742233635,-0.9794262204985671,3.680608532978735,0.2715336251011184
training,capture_036,pose_036,capture_036_001,5,2,111.50499725341797,311.2237243652344,107.25088427897845,316.3443519992602,-4.254112974439522,5.120627634025823,6.657199453647425,0.27291978016081553
training,capture_036,pose_036,capture_036_001,5,3,51.930294036865234,305.0101318359375,39.95486920967369,308.30395533973586,-11.975424827191546,3.2938235037983645,12.420147868116958,0.2839256586986855
training,capture_037,pose_037,capture_037_001,1,0,310.9206237792969,200.521484375,312.6714978546808,199.4278427261637,1.7508740753839334,-1.0936416488362966,2.0643672357216185,0.22689832269901067
training,capture_037,pose_037,capture_037_001,1,1,283.8863220214844,308.12359619140625,282.650543352831,311.41401005816624,-1.2357786686533814,3.290413866759991,3.5148218066447066,0.23280287452487852
training,capture_037,pose_037,capture_037_001,1,2,216.9781494140625,321.58673095703125,215.72518523152536,326.1933256602345,-1.2529641825371414,4.606594703203257,4.7739537075993175,0.20340949155887453
training,capture_037,pose_037,capture_037_001,1,3,248.33470153808594,197.58657836914062,248.21318267338722,197.98281947021113,-0.12151886469871442,0.39624110107050114,0.4144560829029145,0.1975049397330067
training,capture_037,pose_037,capture_037_001,5,0,91.25850677490234,146.2734832763672,84.9037225793436,142.51619365862913,-6.35478419555875,-3.757289617738053,7.382445898459767,0.19386545129486704
training,capture_037,pose_037,capture_037_001,5,1,211.5216064453125,189.7802734375,213.91493351240314,189.77168810033817,2.393327067090638,-0.00858533716183274,2.393342465691623,0.1927859581038433
training,capture_037,pose_037,capture_037_001,5,2,181.62423706054688,315.9241943359375,181.6745851738047,321.2712596530209,0.050348113257825844,5.347065317083377,5.347302351435215,0.1986905099297111
training,capture_037,pose_037,capture_037_001,5,3,65.51681518554688,271.86065673828125,56.65074274020162,274.70190237771857,-8.866072445345253,2.841245639437318,9.31020501330298,0.19977000312073484
training,capture_038,pose_038,capture_038_003,3,0,769.0,411.0,768.3777042807578,409.85815817084176,-0.6222957192421745,-1.1418418291582384,1.3004056001888669,0.29968080400655184
training,capture_038,pose_038,capture_038_003,3,1,711.0,344.0,713.3302242953778,342.69082728314436,2.330224295377775,-1.3091727168556417,2.6728034849812716,0.29166205134986795
training,capture_038,pose_038,capture_038_003,3,2,754.6065063476562,350.8816223144531,755.4325753368411,344.7570662712825,0.8260689891848187,-6.124556043170628,6.180014296167177,0.2635447105814158
training,capture_038,pose_038,capture_038_003,3,3,813.8358154296875,419.3238830566406,814.9364000730834,418.81780634363145,1.100584643395905,-0.506076713009179,1.211362950039775,0.27156346323809966
training,capture_038,pose_038,capture_038_003,5,0,840.1676635742188,273.0339050292969,843.2360577105802,265.219130357891,3.068394136361462,-7.814774671405871,8.395578940186564,0.26669469748376373
training,capture_038,pose_038,capture_038_003,5,1,895.1748657226562,343.68914794921875,899.4946439058865,340.75233081941917,4.319778183230255,-2.9368171297995787,5.2235407920486585,0.2747134501404476
training,capture_038,pose_038,capture_038_003,5,2,833.6054077148438,409.71246337890625,834.7564919471574,408.8173624884471,1.1510842323136785,-0.8951008904591617,1.4581496884689016,0.2679966984000848
training,capture_038,pose_038,capture_038_003,5,3,775.6453857421875,338.477294921875,775.0476354522661,333.43209341301485,-0.5977502899213505,-5.045201508860146,5.080488527110926,0.25997794574340094
training,capture_039,pose_039,capture_039_004,3,0,643.9532470703125,621.2371826171875,642.2615638957693,620.7317339346669,-1.6916831745431864,-0.5054486825206368,1.7655793195703104,0.48196642310519
training,capture_039,pose_039,capture_039_004,3,1,613.5067749023438,576.474609375,610.6906176187973,573.7156263331716,-2.8161572835464312,-2.758983041828401,3.9424268250366183,0.49026901764117864
training,capture_039,pose_039,capture_039_004,3,2,644.9754638671875,548.471923828125,645.0217452804475,543.806201412115,0.046281413259976034,-4.665722416009999,4.665951953510829,0.47635296744615363
training,capture_039,pose_039,capture_039_004,3,3,677.0897827148438,593.436279296875,678.1403461432469,591.6896359273973,1.0505634284031657,-1.746643369477738,2.0382459560216866,0.46805037291016505
training,capture_039,pose_039,capture_039_004,5,0,682.7207641601562,526.6624755859375,684.5183582407541,522.8447766760889,1.7975940805978325,-3.817698909848559,4.219735707939449,0.5034884466484194
training,capture_039,pose_039,capture_039_004,5,1,713.6122436523438,568.704833984375,716.4843317828588,567.7528148919473,2.872088130515067,-0.9520190924276903,3.025761157426735,0.4951858521124307
training,capture_039,pose_039,capture_039_004,5,2,689.5606689453125,584.3396606445312,689.1690657192987,583.8313215606989,-0.3916032260137854,-0.5083390838323112,0.6416866141473401,0.4699388627683423
training,capture_039,pose_039,capture_039_004,5,3,657.620361328125,539.5205078125,655.9897782627265,536.2733957941925,-1.6305830653984685,-3.2471120183074618,3.6335296328227495,0.47824145730433093
holdout,capture_008,pose_008,capture_008_000,1,0,846.2968139648438,336.43994140625,855.9194653131096,336.5677318975444,9.62265134826589,0.1277904912943768,9.623499850883181,0.2855109016809405
holdout,capture_008,pose_008,capture_008_000,1,1,783.4879760742188,401.95269775390625,789.7415850768325,404.7825242514763,6.253609002613757,2.829826497570025,6.864076308136534,0.28510842524406055
holdout,capture_008,pose_008,capture_008_000,1,2,736.7206420898438,349.5184020996094,741.2023394229408,349.79798424328044,4.481697333097031,0.27958214367106393,4.490409464686795,0.2671438749655958
holdout,capture_008,pose_008,capture_008_000,1,3,803.4243774414062,278.9653015136719,811.89678941669,277.08558585240024,8.472411975283762,-1.8797156612716321,8.678427026031938,0.26754635140247585
holdout,capture_008,pose_008,capture_008_000,5,0,736.5458984375,237.1094512939453,742.1802976992705,231.76771546224128,5.634399261770454,-5.341735831704028,7.764058007044394,0.292579297406229
holdout,capture_008,pose_008,capture_008_000,5,1,784.8975830078125,262.82086181640625,794.360387830447,260.9985669881062,9.462804822634553,-1.8222948283000733,9.636671290052647,0.26855612222037417
holdout,capture_008,pose_008,capture_008_000,5,2,718.2611694335938,331.8176574707031,723.9058271881067,333.413011182639,5.644657754512991,1.5953537119358998,5.865774853484516,0.26815364578349415
holdout,capture_008,pose_008,capture_008_000,5,3,675.5737915039062,300.5766906738281,677.446728169968,298.1878798845796,1.8729366660617188,-2.3888107892485095,3.035507987455884,0.29217682096934894
holdout,capture_013,pose_013,capture_013_002,3,0,140.15707397460938,384.5840148925781,139.0307771657467,388.2205136610945,-1.1262968088626621,3.6364987685163896,3.8069236655172682,0.3680401073484064
holdout,capture_013,pose_013,capture_013_002,3,1,61.81711196899414,396.7239074707031,55.39107906401978,400.22881760101785,-6.426032904974363,3.5049101303147268,7.319719524503384,0.35957141316389396
holdout,capture_013,pose_013,capture_013_002,3,2,29.28847885131836,363.13568115234375,23.756849274828937,366.5643490311819,-5.531629576489422,3.428667878838155,6.508048032618465,0.3332899947986959
holdout,capture_013,pose_013,capture_013_002,3,3,115.25555419921875,351.5859375,114.61237127538516,354.4667974101236,-0.6431829238335922,2.880859910123604,2.951785577454519,0.3417586889832084
holdout,capture_013,pose_013,capture_013_002,5,0,23.533910751342773,279.1424865722656,19.36748515592535,279.055919520249,-4.166425595417422,-0.08656705201661907,4.167324812951862,0.3425935333756571
holdout,capture_013,pose_013,capture_013_002,5,1,107.65532684326172,269.0200500488281,107.92111988968304,269.3899372885294,0.2657930464213223,0.3698872397012565,0.4554805304507998,0.35106222756016947
holdout,capture_013,pose_013,capture_013_002,5,2,111.1138916015625,333.93634033203125,109.83998836596925,336.66298026378354,-1.2739032355932522,2.7266399317522882,3.0095505928761326,0.3393332775848888
holdout,capture_013,pose_013,capture_013_002,5,3,23.93026351928711,346.123046875,18.196295363936997,348.39351302205574,-5.733968155350112,2.2704661470557426,6.167123100076349,0.3308645834003764
holdout,capture_017,pose_017,capture_017_002,0,0,892.4140625,492.7725830078125,889.5342602841486,492.9042040343106,-2.8798022158514414,0.13162102649812368,2.882808508562317,0.3480824970518765
holdout,capture_017,pose_017,capture_017_002,0,1,954.6853637695312,460.5704345703125,955.3024019864599,459.8516264353169,0.6170382169286768,-0.7188081349955837,0.9473232268272271,0.35306470556595865
holdout,capture_017,pose_017,capture_017_002,0,2,994.3239135742188,465.48419189453125,997.3202892606532,466.11218530000514,2.996375686434476,0.6279934054738874,3.061477253153184,0.32351572975611254
holdout,capture_017,pose_017,capture_017_002,0,3,925.1513061523438,501.337158203125,926.1083269339456,502.328829342224,0.957020781601841,0.9916711390990258,1.3781510891552342,0.3185335212420304
holdout,capture_017,pose_017,capture_017_002,3,0,915.9987182617188,579.0899658203125,914.073257641129,580.8401861829966,-1.9254606205897744,1.7502203626841037,2.602051098536698,0.3489166752728805
holdout,capture_017,pose_017,capture_017_002,3,1,877.661376953125,501.7613220214844,883.5080447164069,510.31561513301745,5.846667763281857,8.55429311153307,10.361440757550149,0.3474899212957225
holdout,capture_017,pose_017,capture_017_002,3,2,919.8870239257812,521.8805541992188,919.590209976792,521.3759975751511,-0.296813948989211,-0.504556624067618,0.5853852639117947,0.31794094548587637
holdout,capture_017,pose_017,capture_017_002,3,3,954.2667236328125,595.3411865234375,952.8222247289301,598.3763280798112,-1.4444989038823906,3.0351415563736737,3.361348144799023,0.3193676994630344
holdout,capture_017,pose_017,capture_017_002,5,0,1008.6996459960938,481.2420349121094,1010.5653139257124,480.16395733085227,1.8656679296186667,-1.078077581257105,2.1547547644260523,0.31882869278399784
holdout,capture_017,pose_017,capture_017_002,5,1,1041.635986328125,554.2421264648438,1043.299910993624,557.1344448051088,1.663924665499053,2.892318340265092,3.336787478082767,0.32025544676115586
holdout,capture_017,pose_017,capture_017_002,5,2,974.2003173828125,592.0878295898438,972.0781441971297,595.1640190794035,-2.1221731856827546,3.076189489559738,3.7371862150164117,0.3152732382470737
holdout,capture_017,pose_017,capture_017_002,5,3,939.3963012695312,517.2998657226562,938.5001203568274,517.1445341233124,-0.8961809127038123,-0.1553315993438673,0.9095428159517075,0.3138464842699157
holdout,capture_018,pose_018,capture_018_004,3,0,826.5577392578125,376.3605651855469,824.268661094484,382.60644815765727,-2.289078163328554,6.245882972110394,6.652137471454284,0.3445845564609555
holdout,capture_018,pose_018,capture_018_004,3,1,779.0,309.0,780.7597205581066,319.3085163250477,1.759720558106551,10.30851632504772,10.457634783563545,0.3388306835664911
holdout,capture_018,pose_018,capture_018_004,3,2,812.7249145507812,317.49237060546875,812.7344017514492,320.7329802363888,0.009487200667990692,3.240609630920062,3.2406235182428054,0.30968721341193234
holdout,capture_018,pose_018,capture_018_004,3,3,859.6097412109375,382.2620849609375,859.6798738799666,389.85299829253,0.07013266902913529,7.590913331592503,7.591237303563495,0.3154410863063967
holdout,capture_018,pose_018,capture_018_004,5,0,894.4407958984375,255.9665069580078,896.1595621307682,259.72698402783,1.7187662323307222,3.760477069822173,4.134651757289688,0.30971760474167276
holdout,capture_018,pose_018,capture_018_004,5,1,939.9714965820312,322.689697265625,941.5789232208053,329.95302948568235,1.6074266387740863,7.26333222005735,7.439073553740666,0.31547147763613714
holdout,capture_018,pose_018,capture_018_004,5,2,877.629150390625,374.2698059082031,877.1371551478115,382.3266678030309,-0.4919952428134593,8.056861894827762,8.071869852226229,0.3112820750457084
holdout,capture_018,pose_018,capture_018_004,5,3,830.4929809570312,307.72991943359375,829.8814014509962,312.1240116136379,-0.6115795060350138,4.39409218004414,4.436448532207614,0.305528202151244
holdout,capture_019,pose_019,capture_019_003,3,0,905.5419311523438,618.6066284179688,902.0473251260464,617.977556859611,-3.4946060262973333,-0.6290715583577366,3.550774887903804,0.3695293618847696
holdout,capture_019,pose_019,capture_019_003,3,1,876.88818359375,549.15283203125,875.769014388112,546.9375525903533,-1.1191692056379452,-2.2152794408966656,2.48193527556778,0.37441891915448267
holdout,capture_019,pose_019,capture_019_003,3,2,906.8228759765625,546.614990234375,907.0029852776396,544.3444207700887,0.18010930107709555,-2.270569464286268,2.2777017040173875,0.34556614024522736
holdout,capture_019,pose_019,capture_019_003,3,3,937.6747436523438,621.505859375,935.9551592183193,621.3637684170415,-1.7195844340244548,-0.1420909579585441,1.7254450052298917,0.3406765829755143
holdout,capture_019,pose_019,capture_019_003,5,0,990.372314453125,516.7103271484375,991.9772514303272,514.6168815417603,1.6049369772022146,-2.0934456066771645,2.6378660331614463,0.3484617068226966
holdout,capture_019,pose_019,capture_019_003,5,1,1020.7114868164062,589.1171875,1021.8947352601502,590.5640551056599,1.1832484437439916,1.446867605659918,1.8690914231065965,0.34357214955298354
holdout,capture_019,pose_019,capture_019_003,5,2,956.2316284179688,616.7061157226562,953.7848870190342,617.4080694591611,-2.4467413989345914,0.7019537365048336,2.5454434822744543,0.3369684097852591
holdout,capture_019,pose_019,capture_019_003,5,3,924.9278564453125,541.7269287109375,924.2636488202729,539.6098619079833,-0.6642076250395803,-2.117066802954241,2.2188158141972063,0.3418579670549722
holdout,capture_021,pose_021,capture_021_002,3,0,1000.3795166015625,491.4128723144531,1000.2034365915866,498.71699752984773,-0.1760800099758626,7.304125215394606,7.306247281065459,0.27603977873613084
